ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Order Date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,State,Overall_Profit,Ship Date,City,Gender
3010,1989,Master,Together,88420,0,0,3/14/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,California,1.2506,3/18/2014,Huntington Beach,Female
5790,1985,Graduation,Married,31158,1,0,12/22/2017,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Florida,2.934,12/24/2017,Port Orange,Male
6892,1968,Graduation,Divorced,61671,0,1,11/24/2016,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,Oregon,7.745,11/29/2016,Medford,Female
1743,1974,Graduation,Single,69719,0,0,12/02/2017,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,Virginia,10.395,12/05/2017,Charlottesville,Male
3578,1949,Graduation,Divorced,49160,0,1,12/31/2015,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,Montana,152.495,01/04/2016,Missoula,Male
8462,1978,Basic,Together,24882,1,0,10/03/2017,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Minnesota,843.1706,10/06/2017,Minneapolis,Male
5558,1954,PhD,Single,90933,0,0,8/29/2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,Florida,10.8054,09/02/2014,Miami,Female
4619,1945,PhD,Single,113734,0,0,8/29/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,Florida,-336.784,09/02/2014,Miami,Female
8780,1950,PhD,Together,59292,0,1,8/29/2014,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,Florida,-110.7645,09/02/2014,Miami,Male
10789,1964,PhD,Married,45759,1,1,6/29/2016,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,South Carolina,19.188,07/03/2016,Florence,Male
10779,1983,Graduation,Single,22148,0,0,8/20/2016,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Michigan,3.9906,8/23/2016,Detroit,Male
5896,1987,Master,Married,73395,0,0,10/21/2017,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Oregon,1.8144,10/22/2017,Springfield,Male
2337,1971,Graduation,Divorced,29819,1,0,10/21/2017,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,Oregon,47.848,10/22/2017,Springfield,Female
10951,1968,Graduation,Married,45688,0,1,10/21/2017,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,Oregon,6.745,10/22/2017,Springfield,Male
544,1954,Graduation,Married,62820,0,0,10/21/2017,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,Indiana,9.0912,10/24/2017,Indianapolis,Female
17,1971,PhD,Married,60491,0,1,5/17/2016,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,Florida,-2.1648,5/21/2016,Apopka,Male
10680,1986,Graduation,Together,33235,1,0,5/17/2016,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Florida,-21.6144,5/21/2016,Apopka,Male
3265,1959,Graduation,Married,35701,0,0,02/03/2015,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,California,41.076,02/04/2015,Los Angeles,Male
5623,1980,Master,Married,31535,1,0,12/18/2017,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,New York,8.532,12/23/2017,Oceanside,Male
5832,1960,2n Cycle,Together,92556,0,0,11/15/2016,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,California,40.7499,11/22/2016,Los Angeles,Male
5544,1970,Graduation,Single,67384,0,1,07/03/2017,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,Texas,92.4399,07/06/2017,Houston,Male
6417,1971,Master,Together,80573,0,0,07/03/2017,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,Texas,49.761,07/06/2017,Houston,Female
5831,1967,Graduation,Married,77870,0,1,1/15/2014,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,Georgia,65.978,1/17/2014,Roswell,Female
7101,1963,PhD,Widow,52278,0,1,4/30/2017,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,Florida,1.6704,05/05/2017,Boynton Beach,Female
10176,1968,Graduation,Single,57107,0,1,4/30/2017,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,Florida,4.8525,05/05/2017,Boynton Beach,Female
2326,1990,Graduation,Married,18929,0,0,4/30/2017,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,Florida,3.8844,05/05/2017,Boynton Beach,Female
4385,1981,PhD,Single,36038,1,0,11/08/2015,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,Massachusetts,3.3785,11/14/2015,Franklin,Male
2929,1976,Graduation,Single,20180,0,0,10/30/2015,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,Michigan,74.975,11/01/2015,Detroit,Female
10686,1965,PhD,Together,34230,1,1,8/17/2017,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,New York,302.373,8/19/2017,Watertown,Female
2546,1977,2n Cycle,Single,31878,0,1,8/17/2017,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,New York,97.6524,8/19/2017,Watertown,Female
3283,1972,2n Cycle,Married,70932,0,1,10/03/2015,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,Pennsylvania,1.5008,10/09/2015,Reading,Female
3138,1956,Graduation,Single,91249,0,0,07/08/2016,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,Texas,107.955,07/10/2016,Arlington,Female
4994,1943,Master,Single,77598,0,0,07/08/2016,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,Texas,3.5712,07/10/2016,Arlington,Female
7966,1959,Graduation,Single,80982,1,1,12/05/2017,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,California,41.823,12/07/2017,San Diego,Female
3112,1977,Master,Married,22701,1,0,03/09/2017,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,California,69.993,3/13/2017,San Francisco,Female
10872,1969,PhD,Married,55212,0,1,06/09/2016,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,California,19.9665,6/15/2016,Los Angeles,Female
2181,1970,Graduation,Married,70617,0,0,11/28/2017,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,Colorado,31.0688,12/01/2017,Denver,Male
1867,1957,Graduation,Single,64849,0,0,3/16/2017,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,Washington,3.1104,3/18/2017,Seattle,Male
1518,1965,Master,Married,62694,1,1,3/16/2017,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,Washington,1.8604,3/18/2017,Seattle,Male
5734,1974,PhD,Married,61917,1,1,3/16/2017,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,Washington,49.4982,3/18/2017,Seattle,Male
2878,1947,PhD,Married,67472,0,1,11/27/2016,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,Arizona,23.7993,11/29/2016,Scottsdale,Male
1458,1982,Master,Married,21059,1,0,08/06/2017,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,Louisiana,23.3184,08/10/2017,Lafayette,Male
7007,1968,Master,Married,29543,2,0,08/06/2017,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,Louisiana,7.392,08/10/2017,Lafayette,Male
6200,1951,Graduation,Married,75903,0,1,11/27/2017,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,California,114.9385,12/03/2017,San Francisco,Male
1403,1975,2n Cycle,Together,34984,1,1,11/27/2017,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,California,59.8176,12/03/2017,San Francisco,Male
4827,1956,PhD,Single,54998,0,1,5/25/2015,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,California,4.8609,5/27/2015,San Francisco,Male
6250,1949,PhD,Widow,54356,0,1,07/08/2016,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,Colorado,-13.312,07/12/2016,Broomfield,Male
9291,1959,Master,Married,34242,0,1,07/08/2016,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Colorado,-1.2558,07/12/2016,Broomfield,Male
2478,1973,Graduation,Married,25410,1,0,07/08/2016,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,Colorado,-6.1152,07/12/2016,Broomfield,Female
1139,1984,PhD,Married,73356,0,0,07/08/2016,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,Colorado,74.574,07/12/2016,Broomfield,Female
5138,1950,Graduation,Together,28320,0,1,8/29/2017,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Illinois,17.76,09/01/2017,Quincy,Male
5393,1977,Graduation,Single,23763,1,0,8/29/2017,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Illinois,2.401,09/01/2017,Quincy,Male
10413,1984,Graduation,Married,72570,0,0,8/29/2017,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,Illinois,-5.184,09/01/2017,Quincy,Male
5015,1976,Master,Married,34529,1,0,6/20/2016,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,Texas,26.3912,6/26/2016,Carrollton,Male
10868,1951,Graduation,Widow,70792,0,0,6/20/2016,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,Texas,3.6288,6/26/2016,Carrollton,Male
10676,1982,Graduation,Married,63211,0,0,09/02/2017,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,New York,6.468,09/06/2017,New York City,Female
2495,1974,Master,Married,83891,0,1,09/02/2017,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,New York,3.462,09/06/2017,New York City,Male
7842,1968,Graduation,Single,36065,1,1,09/02/2017,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,New York,-93.3262,09/06/2017,New York City,Male
9955,1954,Graduation,Together,39898,0,1,09/02/2017,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,New York,3.7642,09/06/2017,New York City,Female
6663,1940,PhD,Single,51141,0,0,09/02/2017,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,New York,8.9208,09/06/2017,New York City,Male
2162,1976,Graduation,Married,56939,0,1,09/02/2017,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,New York,57.4113,09/06/2017,New York City,Male
3434,1951,Graduation,Single,80872,0,0,09/02/2017,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,New York,9.072,09/06/2017,New York City,Female
7919,1976,PhD,Together,72335,0,0,09/02/2017,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,New York,213.735,09/06/2017,New York City,Female
5626,1964,PhD,Single,61798,0,0,09/02/2017,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,New York,2.214,09/06/2017,New York City,Male
6428,1950,PhD,Widow,76842,0,0,09/02/2017,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,New York,38.08,09/06/2017,New York City,Female
8514,1976,Graduation,Together,29478,1,0,09/02/2017,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,New York,40.3128,09/06/2017,New York City,Female
10448,1956,Graduation,Single,46998,0,1,09/02/2017,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,New York,7.704,09/06/2017,New York City,Male
2109,1990,Graduation,Single,96843,0,0,09/10/2017,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,Missouri,7.776,9/15/2017,Springfield,Male
7530,1950,PhD,Widow,56551,1,1,09/10/2017,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,Missouri,14.6157,9/15/2017,Springfield,Female
8925,1965,Master,Married,70053,0,1,09/10/2017,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,Missouri,53.433,9/15/2017,Springfield,Male
3009,1962,PhD,Widow,71670,0,0,09/10/2017,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,Missouri,6.768,9/15/2017,Springfield,Male
6355,1978,Graduation,Married,44359,1,1,09/10/2017,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,Missouri,6.5808,9/15/2017,Springfield,Female
3517,1952,Graduation,Single,40887,1,1,09/10/2017,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,Missouri,11.703,9/15/2017,Springfield,Female
1158,1966,Graduation,Divorced,48877,0,1,09/10/2017,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,Missouri,17.1774,9/15/2017,Springfield,Female
6203,1947,Graduation,Together,74485,0,0,09/10/2017,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,Missouri,7.254,9/15/2017,Springfield,Male
7165,1972,Graduation,Together,64474,0,1,12/21/2017,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,New Jersey,78.9516,12/28/2017,Paterson,Male
3595,1963,Graduation,Together,77226,0,1,12/21/2017,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,New Jersey,20.155,12/28/2017,Paterson,Female
8537,1949,Graduation,Widow,72643,0,0,12/21/2017,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,New Jersey,79.8912,12/28/2017,Paterson,Male
4331,1978,Master,Together,85738,0,0,9/23/2017,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,Oklahoma,102.186,9/29/2017,Tulsa,Female
6281,1966,Graduation,Divorced,55686,0,1,05/06/2017,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,Illinois,0.6408,05/11/2017,Chicago,Female
4338,1983,Graduation,Single,39062,1,0,05/06/2017,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,Illinois,76.6395,05/11/2017,Chicago,Male
2452,1971,Graduation,Together,34600,1,1,12/14/2014,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,Illinois,-8.6768,12/19/2014,Chicago,Male
9507,1975,Graduation,Married,40794,0,1,12/14/2014,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,Illinois,0.4706,12/19/2014,Chicago,Female
8360,1971,2n Cycle,Married,54690,1,1,12/14/2014,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,Illinois,-2.1885,12/19/2014,Chicago,Female
10311,1969,Graduation,Married,4428,0,1,10/18/2014,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,Alabama,11.0388,10/20/2014,Montgomery,Male
5117,1963,2n Cycle,Married,32632,0,0,10/18/2014,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,Alabama,362.687,10/20/2014,Montgomery,Male
4867,1968,PhD,Single,38236,1,1,10/18/2014,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,Alabama,70.9644,10/20/2014,Montgomery,Male
9289,1979,Graduation,Married,36781,1,0,05/08/2015,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,Oregon,0.5904,05/12/2015,Salem,Male
10913,1984,Master,Single,31385,1,0,4/14/2016,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,Arizona,105.0228,4/14/2016,Glendale,Male
3032,1984,Graduation,Married,24570,1,0,4/14/2016,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,Arizona,4.2976,4/14/2016,Glendale,Male
8524,1974,PhD,Divorced,25509,1,0,12/14/2015,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,Georgia,1.8048,12/16/2015,Columbus,Male
3334,1951,Graduation,Married,94642,0,0,12/03/2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,Oklahoma,134.3888,12/09/2014,Oklahoma City,Female
4470,1962,Master,Married,58646,0,1,11/25/2014,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,California,93.0552,11/27/2014,Brentwood,Female
1406,1975,Graduation,Single,53201,1,1,11/25/2014,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,California,10.5072,11/27/2014,Brentwood,Female
8619,1957,Graduation,Together,21994,0,1,11/25/2014,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,California,12.3096,11/27/2014,Brentwood,Female
10821,1978,Graduation,Married,57113,1,1,7/25/2016,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,Ohio,191.9968,7/27/2016,Columbus,Female
4552,1991,Graduation,Married,51373,0,0,11/09/2015,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,Missouri,7.9212,11/13/2015,Springfield,Female
898,1986,Graduation,Married,23477,1,0,11/09/2015,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,Missouri,215.1198,11/13/2015,Springfield,Male
9797,1956,Graduation,Married,58116,0,1,11/09/2015,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,Missouri,12.3234,11/13/2015,Springfield,Female
10949,1963,PhD,Divorced,72968,0,0,11/09/2015,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,Missouri,8.4966,11/13/2015,Springfield,Male
8212,1971,Master,Married,39791,0,1,2/24/2017,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,Pennsylvania,-3.7996,2/28/2017,Philadelphia,Female
6248,1947,Master,Single,91712,0,0,6/25/2017,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,Oregon,26.64,07/02/2017,Springfield,Female
10164,1958,Graduation,Single,94472,0,1,6/25/2017,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,Oregon,0.7348,07/02/2017,Springfield,Female
4547,1960,Graduation,Together,13672,1,1,6/25/2017,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Oregon,-2.1195,07/02/2017,Springfield,Female
6815,1980,2n Cycle,Married,96547,0,0,12/02/2017,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,Texas,-766.012,12/04/2017,Houston,Female
4122,1975,Graduation,Married,79205,0,0,12/02/2017,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,Texas,-3.7196,12/04/2017,Houston,Male
10841,1975,PhD,Together,56559,0,1,02/06/2014,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,Virginia,7.2,02/09/2014,Chesapeake,Male
5370,1973,PhD,Married,32644,1,0,02/06/2014,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,Virginia,42.0186,02/09/2014,Chesapeake,Male
176,1980,2n Cycle,Single,67506,0,1,02/06/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,Virginia,42.0355,02/09/2014,Chesapeake,Female
4860,1970,Graduation,Single,24206,1,0,04/11/2017,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,California,21.9945,4/18/2017,Pasadena,Female
10757,1967,PhD,Divorced,28420,1,0,04/11/2017,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,California,14.2324,4/18/2017,Pasadena,Male
4023,1970,Graduation,Married,22979,1,0,12/25/2017,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,Kentucky,9.594,12/28/2017,Louisville,Male
6679,1966,Graduation,Single,33279,0,0,12/25/2017,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,Kentucky,76.1125,12/28/2017,Louisville,Male
9923,1972,Master,Single,46423,1,1,04/11/2017,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Texas,-17.046,4/18/2017,Lubbock,Male
7181,1977,Graduation,Married,30368,0,1,12/31/2014,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Missouri,11.5752,01/04/2015,Columbia,Male
3599,1970,Graduation,Married,63684,0,1,12/31/2014,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,Missouri,16.1602,01/04/2015,Columbia,Female
405,1964,Graduation,Divorced,41638,0,1,08/03/2017,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,Illinois,-36.6744,08/04/2017,Chicago,Female
6870,1959,PhD,Divorced,68805,0,1,11/15/2014,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,Tennessee,0.4752,11/21/2014,Johnson City,Female
832,1966,PhD,Together,65814,0,1,11/15/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,Tennessee,29.1424,11/21/2014,Johnson City,Male
2002,1958,Graduation,Divorced,71964,0,0,11/15/2014,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,Tennessee,7.78,11/21/2014,Johnson City,Male
3657,1986,Graduation,Single,39146,1,0,12/11/2015,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,Texas,35.9964,12/11/2015,Houston,Female
500,1977,Graduation,Together,96876,0,0,12/11/2015,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,Texas,4.6344,12/11/2015,Houston,Female
1951,1981,Basic,Married,34445,0,0,9/18/2016,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,Alabama,84.2352,9/23/2016,Auburn,Female
3262,1958,Graduation,Single,68281,0,0,9/18/2016,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,Alabama,6.0168,9/23/2016,Auburn,Female
4102,1975,2n Cycle,Married,37284,1,1,9/18/2016,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,Alabama,117.0104,9/23/2016,Auburn,Female
7042,1983,Graduation,Married,36790,0,0,3/19/2015,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,California,6.3684,3/23/2015,San Bernardino,Female
10598,1967,Graduation,Together,27943,1,1,3/19/2015,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,California,6.8714,3/23/2015,San Bernardino,Female
255,1951,Graduation,Divorced,22263,1,1,3/19/2015,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,California,8.6736,3/23/2015,San Bernardino,Male
2375,1972,Graduation,Together,30261,1,2,3/19/2015,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,California,19.6686,3/23/2015,San Bernardino,Female
9829,1978,Graduation,Together,28587,1,0,9/19/2016,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Rhode Island,481.869,9/21/2016,Providence,Male
6214,1982,Master,Married,43815,1,0,9/19/2016,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Rhode Island,7.668,9/21/2016,Providence,Female
4954,1956,Graduation,Married,48195,1,1,9/19/2016,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,Rhode Island,23.7744,9/21/2016,Providence,Male
7861,1952,Master,Married,77027,0,1,9/19/2016,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,Rhode Island,244.2496,9/21/2016,Providence,Female
4837,1965,PhD,Married,71322,0,1,8/20/2017,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,California,77.714,8/22/2017,Fresno,Male
9423,1979,Master,Married,32765,1,0,3/13/2015,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Washington,39.7488,3/15/2015,Seattle,Female
4198,1965,Graduation,Together,29672,1,1,09/08/2016,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,California,11.5584,09/10/2016,Lancaster,Male
153,1953,Graduation,Divorced,23272,0,0,09/08/2016,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,California,23.4976,09/10/2016,Lancaster,Female
9323,1949,Master,Together,49912,0,1,11/26/2015,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,Massachusetts,6.9231,11/30/2015,Leominster,Male
10001,1985,2n Cycle,Together,7500,1,0,11/26/2015,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,Massachusetts,25.176,11/30/2015,Leominster,Female
3945,1947,PhD,Widow,68117,0,1,11/26/2015,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,Massachusetts,30.52,11/30/2015,Leominster,Male
3799,1955,Graduation,Married,67225,0,1,11/26/2015,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,Massachusetts,5.1465,11/30/2015,Leominster,Female
8625,1976,Graduation,Married,17649,1,0,12/09/2016,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Texas,3.2872,12/13/2016,Fort Worth,Female
3491,1975,Graduation,Together,55914,0,1,12/09/2016,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,Texas,0.8162,12/13/2016,Fort Worth,Male
983,1984,Graduation,Married,40059,1,0,9/25/2017,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,Minnesota,3.8822,9/29/2017,Rochester,Male
9119,1950,Graduation,Together,60905,0,1,9/25/2017,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,Minnesota,51.2943,9/29/2017,Rochester,Female
